points_id,latitude,longitude,formatted address,zip code,state,county,major_basin_name,minor_basin_name,pfaf_id,bws_cat1,bwd_cat1,iav_cat1,sev_cat1,gtd_cat1,rfr_cat1,cfr_cat1,drr_cat1,ucw_cat1,cep_cat1,udw_cat1,usa_cat1,rri_cat1,w_awr_def_qan_cat1,w_awr_def_qal_cat1,w_awr_def_rrr_cat1,w_awr_def_tot_cat1,w_awr_agr_qan_cat1,w_awr_agr_qal_cat1,w_awr_agr_rrr_cat1,w_awr_agr_tot_cat1,w_awr_che_qan_cat1,w_awr_che_qal_cat1,w_awr_che_rrr_cat1,w_awr_che_tot_cat1,w_awr_con_qan_cat1,w_awr_con_qal_cat1,w_awr_con_rrr_cat1,w_awr_con_tot_cat1,w_awr_elp_qan_cat1,w_awr_elp_qal_cat1,w_awr_elp_rrr_cat1,w_awr_elp_tot_cat1,w_awr_fnb_qan_cat1,w_awr_fnb_qal_cat1,w_awr_fnb_rrr_cat1,w_awr_fnb_tot_cat1,w_awr_min_qan_cat1,w_awr_min_qal_cat1,w_awr_min_rrr_cat1,w_awr_min_tot_cat1,w_awr_ong_qan_cat1,w_awr_ong_qal_cat1,w_awr_ong_rrr_cat1,w_awr_ong_tot_cat1,w_awr_smc_qan_cat1,w_awr_smc_qal_cat1,w_awr_smc_rrr_cat1,w_awr_smc_tot_cat1,w_awr_tex_qan_cat1,w_awr_tex_qal_cat1,w_awr_tex_rrr_cat1,w_awr_tex_tot_cat1,bws_cat,bwd_cat,iav_cat,sev_cat,gtd_cat,rfr_cat,cfr_cat,drr_cat,ucw_cat,cep_cat,udw_cat,usa_cat,rri_cat,w_awr_def_qan_cat,w_awr_def_qal_cat,w_awr_def_rrr_cat,w_awr_def_tot_cat,w_awr_agr_qan_cat,w_awr_agr_qal_cat,w_awr_agr_rrr_cat,w_awr_agr_tot_cat,w_awr_che_qan_cat,w_awr_che_qal_cat,w_awr_che_rrr_cat,w_awr_che_tot_cat,w_awr_con_qan_cat,w_awr_con_qal_cat,w_awr_con_rrr_cat,w_awr_con_tot_cat,w_awr_elp_qan_cat,w_awr_elp_qal_cat,w_awr_elp_rrr_cat,w_awr_elp_tot_cat,w_awr_fnb_qan_cat,w_awr_fnb_qal_cat,w_awr_fnb_rrr_cat,w_awr_fnb_tot_cat,w_awr_min_qan_cat,w_awr_min_qal_cat,w_awr_min_rrr_cat,w_awr_min_tot_cat,w_awr_ong_qan_cat,w_awr_ong_qal_cat,w_awr_ong_rrr_cat,w_awr_ong_tot_cat,w_awr_smc_qan_cat,w_awr_smc_qal_cat,w_awr_smc_rrr_cat,w_awr_smc_tot_cat,w_awr_tex_qan_cat,w_awr_tex_qal_cat,w_awr_tex_rrr_cat,w_awr_tex_tot_cat
253,30.37499699,-97.63750899,"12100 Samsung Blvd, Austin, TX 78754, USA",78754,TX,Travis County,Gulf Coast,Lower Colorado,751810,2,1,3,0,-9999,0,0,2,0,1,0,0,0,3,0,0,1,3,1,0,2,2,0,1,0,3,0,0,1,2,1,1,1,3,0,1,1,2,0,1,0,1,0,1,0,3,0,1,1,2,0,1,1,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
254,37.40894802,-121.947191,"85 W Tasman Dr, San Jose, CA 95134, USA",95134,CA,Santa Clara County,California,Coyote,774300,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
255,30.37499699,-97.63750899,"12100 Samsung Blvd, Austin, TX 78754, USA",78754,TX,Travis County,Gulf Coast,Lower Colorado,751810,2,1,3,0,-9999,0,0,2,0,1,0,0,0,3,0,0,1,3,1,0,2,2,0,1,0,3,0,0,1,2,1,1,1,3,0,1,1,2,0,1,0,1,0,1,0,3,0,1,1,2,0,1,1,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
256,35.060742,-106.534688,"1101 Eubank Blvd SE, Albuquerque, NM 87116, USA",87116,NM,Bernalillo County,RÃ­o Grande - Bravo,Grande / Albuquerque,752195,3,1,1,1,-9999,1,0,1,0,2,0,0,0,3,0,1,1,3,1,1,2,2,0,1,1,3,0,1,1,3,1,1,1,3,0,1,2,2,0,1,1,1,0,1,0,3,0,1,1,3,0,1,1,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
257,35.060742,-106.534688,"1101 Eubank Blvd SE, Albuquerque, NM 87116, USA",87116,NM,Bernalillo County,RÃ­o Grande - Bravo,Grande / Albuquerque,752195,3,1,1,1,-9999,1,0,1,0,2,0,0,0,3,0,1,1,3,1,1,2,2,0,1,1,3,0,1,1,3,1,1,1,3,0,1,2,2,0,1,1,1,0,1,0,3,0,1,1,3,0,1,1,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
258,44.86104299,-93.34440397,"7801 Computer Ave, Minneapolis, MN 55435, USA",55435,MN,Hennepin County,Mississippi - Missouri,Lower Minnesota,742881,1,0,2,1,-9999,0,0,2,0,2,0,0,0,1,1,0,0,2,2,0,1,1,0,1,0,1,1,0,0,1,2,1,1,2,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
259,44.86104299,-93.34440397,"7801 Computer Ave, Minneapolis, MN 55435, USA",55435,MN,Hennepin County,Mississippi - Missouri,Lower Minnesota,742881,1,0,2,1,-9999,0,0,2,0,2,0,0,0,1,1,0,0,2,2,0,1,1,0,1,0,1,1,0,0,1,2,1,1,2,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
260,44.86104299,-93.34440397,"7801 Computer Ave, Minneapolis, MN 55435, USA",55435,MN,Hennepin County,Mississippi - Missouri,Lower Minnesota,742881,1,0,2,1,-9999,0,0,2,0,2,0,0,0,1,1,0,0,2,2,0,1,1,0,1,0,1,1,0,0,1,2,1,1,2,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
261,33.68044401,-117.872143,"333 McCormick Ave, Costa Mesa, CA 92626, USA",92626,CA,Orange County,California,Santa Ana,774160,4,4,2,1,-9999,0,0,1,0,3,0,0,0,4,1,0,3,4,3,0,4,3,0,0,1,4,1,0,3,4,3,0,3,4,2,1,4,3,1,0,1,3,0,0,0,4,1,1,2,4,0,1,2,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
262,33.459435,-88.815185,"321 S Lafayette St, Starkville, MS 39759, USA",39759,MS,Oktibbeha County,"Gulf of Mexico, North Atlantic Coast",Tibbee,732824,1,0,3,2,-9999,0,0,1,0,1,1,0,0,2,0,1,1,2,0,1,1,1,0,1,0,2,0,1,1,2,0,1,1,2,0,1,1,1,0,1,0,1,0,1,0,2,0,1,1,2,0,1,1,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
263,42.52442105,-71.14157176,"15 Presidential Way, Woburn, MA 01801, USA",1801,MA,Middlesex County,Atlantic Ocean Seaboard,Charles,731190,2,1,0,0,-9999,2,1,1,0,4,0,0,0,2,1,0,1,2,3,0,1,2,0,1,1,2,1,0,1,2,3,1,1,2,2,1,1,2,1,1,1,2,0,1,0,2,1,1,1,2,1,1,1,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
264,40.76569782,-73.29956415,"221 W Industry Ct, Deer Park, NY 11729, USA",11729,NY,Suffolk County,"United States, North Atlantic Coast",Southern Long Island,731000,4,1,0,0,-9999,0,0,1,0,4,0,0,0,3,1,0,2,3,3,0,2,2,0,0,1,3,1,0,1,3,3,0,2,4,2,1,2,2,1,0,0,2,0,0,0,3,1,1,1,3,1,1,1,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
265,33.95897,-80.95306904,"1195 Atlas Rd, Columbia, SC 29209, USA",29209,SC,Richland County,"Gulf of Mexico, North Atlantic Coast",Congaree,732402,3,1,1,0,1,0,0,1,0,1,0,0,0,3,0,1,1,3,1,1,2,2,0,1,1,3,0,1,1,2,1,1,1,3,0,1,2,2,0,1,1,1,0,1,0,3,0,1,1,2,0,1,1,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
266,33.98768799,-81.03060902,"1000 Catawba St, Columbia, SC 29201, USA",29201,SC,Richland County,"Gulf of Mexico, North Atlantic Coast",Congaree,732402,3,1,1,0,1,0,0,1,0,1,0,0,0,3,0,1,1,3,1,1,2,2,0,1,1,3,0,1,1,2,1,1,1,3,0,1,2,2,0,1,1,1,0,1,0,3,0,1,1,2,0,1,1,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
267,33.95660898,-80.95166801,"110 Atlas Ct, Columbia, SC 29209, USA",29209,SC,Richland County,"Gulf of Mexico, North Atlantic Coast",Congaree,732402,3,1,1,0,1,0,0,1,0,1,0,0,0,3,0,1,1,3,1,1,2,2,0,1,1,3,0,1,1,2,1,1,1,3,0,1,2,2,0,1,1,1,0,1,0,3,0,1,1,2,0,1,1,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
268,44.04434701,-121.326225,"405 SW Columbia St, Bend, OR 97702, USA",97702,OR,Deschutes County,Columbia and Northwestern United States,Upper Deschutes,782400,1,1,1,1,-9999,1,0,1,0,1,1,0,0,2,0,1,1,2,1,1,1,2,0,1,1,2,0,1,1,2,1,1,1,2,0,1,1,2,0,1,1,1,0,1,0,2,0,1,1,2,0,1,1,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
269,44.04434701,-121.326225,"405 SW Columbia St, Bend, OR 97702, USA",97702,OR,Deschutes County,Columbia and Northwestern United States,Upper Deschutes,782400,1,1,1,1,-9999,1,0,1,0,1,1,0,0,2,0,1,1,2,1,1,1,2,0,1,1,2,0,1,1,2,1,1,1,2,0,1,1,2,0,1,1,1,0,1,0,2,0,1,1,2,0,1,1,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
270,44.04434701,-121.326225,"405 SW Columbia St, Bend, OR 97702, USA",97702,OR,Deschutes County,Columbia and Northwestern United States,Upper Deschutes,782400,1,1,1,1,-9999,1,0,1,0,1,1,0,0,2,0,1,1,2,1,1,1,2,0,1,1,2,0,1,1,2,1,1,1,2,0,1,1,2,0,1,1,1,0,1,0,2,0,1,1,2,0,1,1,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
271,36.13416057,-86.80751987,"2500 Barton Ave, Nashville, TN 37212, USA",37212,TN,Davidson County,Mississippi - Missouri,Lower Cumberland / Sycamore,742643,1,0,2,0,-9999,1,0,2,0,2,0,0,0,1,1,0,0,2,2,0,1,1,0,1,0,1,1,0,0,1,2,1,1,2,1,1,1,2,1,1,0,0,0,1,0,2,1,1,1,1,0,1,0,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
272,37.87509004,-122.2581099,"2594 Hearst Ave, Berkeley, CA 94720, USA",94720,CA,Alameda County,California,Suisun Bay,774300,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
273,28.03896401,-80.60113397,"1650 Robert J Conlan Blvd NE, Palm Bay, FL 32905, USA",32905,FL,Brevard County,"Gulf of Mexico, North Atlantic Coast",Cape Canaveral,732571,3,2,2,1,1,3,1,1,0,0,0,0,0,3,0,0,2,3,0,0,2,3,0,0,1,3,0,0,2,3,0,0,2,3,0,1,2,3,0,0,1,3,0,0,0,3,0,1,1,3,0,1,1,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
274,38.87359,-104.81119,"2939 N Prospect St, Colorado Springs, CO 80907, USA",80907,CO,El Paso County,Mississippi - Missouri,Fountain,742499,4,2,1,1,1,0,0,2,0,2,0,0,0,4,1,1,2,3,2,0,2,2,0,1,1,3,1,1,2,3,2,1,2,4,1,1,2,2,1,1,1,2,0,1,0,3,1,1,2,3,0,1,1,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
275,40.114938,-88.22819999,"306 S Wright St, Urbana, IL 61801, USA",61801,IL,Champaign County,Mississippi - Missouri,Vermilion,742667,1,0,1,1,-9999,0,0,2,0,2,0,0,0,2,1,1,1,2,2,1,1,1,0,1,0,2,1,1,1,2,2,1,1,2,1,1,1,2,1,1,0,0,0,1,0,2,1,1,1,2,0,1,0,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
276,42.29247301,-83.71782497,"1421 Hubbard St, Ann Arbor, MI 48109, USA",48109,MI,Washtenaw County,St Lawrence,Huron,725572,3,1,1,0,-9999,1,0,2,0,3,0,0,0,3,1,1,1,3,2,1,2,2,0,1,1,3,1,1,1,2,2,1,1,3,1,1,2,2,1,1,1,1,0,1,0,3,1,1,1,2,0,1,1,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
277,44.97430802,-93.232696,"Kenneth H. Keller Hall, 200 Union St SE, Minneapolis, MN 55455, USA",55455,MN,Hennepin County,Mississippi - Missouri,Twin Cities,742891,3,1,2,1,-9999,0,0,2,0,2,0,0,0,3,1,0,1,3,2,0,2,2,0,0,1,3,1,0,1,3,2,0,2,3,1,1,2,2,1,0,0,1,0,0,0,3,1,1,1,3,0,1,1,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
278,41.69928054,-86.23659958,"Fitzpatrick Hall of Engineering, Notre Dame, IN 46556, USA",46556,IN,St. Joseph County,St Lawrence,St Joseph,725890,0,0,2,2,-9999,0,0,2,0,3,0,0,0,0,1,1,0,1,2,1,1,1,0,1,0,0,1,1,0,1,2,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
279,40.34406,-74.65685,"1981 Hall, Princeton, NJ 08540, USA",8540,NJ,Mercer County,"United States, North Atlantic Coast",Raritan,731504,3,1,1,0,1,0,0,1,0,4,0,0,0,3,1,0,1,3,3,0,2,2,0,1,0,3,1,0,1,2,3,1,2,3,2,1,2,2,1,1,0,1,0,1,0,3,1,1,1,2,1,1,1,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
280,32.979798,-96.75186998,"800 W Campbell Rd, Richardson, TX 75080, USA",75080,TX,Dallas County,Gulf Coast,Upper Trinity,751407,1,0,2,0,-9999,0,0,2,0,3,0,0,0,2,1,0,1,2,3,0,1,1,0,0,0,2,1,0,1,2,3,0,1,2,1,1,1,2,1,0,0,0,0,0,0,2,1,1,1,2,0,1,0,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
281,43.07010001,-89.41217298,"1440 Monroe Street, Madison, WI 53711, Madison, WI 53706, USA",53706,WI,Dane County,Mississippi - Missouri,Upper Rock,742872,3,1,2,2,-9999,0,0,2,0,3,0,0,0,3,1,1,2,3,2,1,2,2,0,1,1,3,1,1,2,3,2,1,2,4,1,1,2,2,1,1,1,2,0,1,0,3,1,1,1,3,0,1,1,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1
282,40.36402901,-74.73304201,"330 Carter Rd, Princeton, NJ 08540, USA",8540,NJ,Mercer County,"United States, North Atlantic Coast",Raritan,731504,3,1,1,0,-9999,0,0,1,0,4,0,0,0,3,1,0,2,3,3,0,2,2,0,1,0,3,1,0,1,2,3,1,2,3,2,1,2,2,1,1,0,1,0,1,0,3,1,1,1,2,1,1,1,2,1,2,1,3,1,0,1,0,3,0,0,0,3,1,0,2,3,2,0,2,2,0,0,1,3,1,0,1,2,2,0,1,3,1,1,2,2,1,0,1,2,0,0,0,3,1,1,1,3,0,1,1
283,44.74368394,-93.31172603,"14300 Judicial Rd, Burnsville, MN 55306, USA",55306,MN,Dakota County,Mississippi - Missouri,Lower Minnesota,742881,1,0,2,1,-9999,0,0,2,0,2,0,0,0,1,1,0,0,2,2,0,1,1,0,1,0,1,1,0,0,1,2,1,1,2,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,2,1,2,1,-9999,1,0,1,0,3,0,0,0,3,1,0,1,3,2,0,2,2,0,0,1,3,1,0,1,2,2,0,1,3,1,1,1,2,1,0,0,1,0,0,0,3,1,1,1,2,0,1,1
284,37.38452701,-121.966405,"2201 Laurelwood Rd, Santa Clara, CA 95054, USA",95054,CA,Santa Clara County,California,Coyote,774300,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1,2,1,2,1,-9999,1,0,1,0,3,0,0,0,3,1,0,1,3,2,0,2,2,0,0,1,3,1,0,1,2,2,0,1,3,1,1,1,2,1,0,0,1,0,0,0,3,1,1,1,2,0,1,1
285,37.38452701,-121.966405,"2201 Laurelwood Rd, Santa Clara, CA 95054, USA",95054,CA,Santa Clara County,California,Coyote,774300,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1,2,1,2,1,-9999,2,1,1,0,4,0,0,0,3,1,0,2,3,3,0,2,3,0,1,1,3,1,0,2,3,3,1,2,3,2,1,2,3,1,1,1,3,0,1,0,3,1,1,2,3,1,1,1
286,37.24568602,-121.793822,"5601 Great Oaks Pkwy, San Jose, CA 95119, USA",95119,CA,Santa Clara County,California,Coyote,774300,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1,0,0,1,1,-9999,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
287,37.51212099,-121.94006,"44100 Osgood Rd, Fremont, CA 94539, USA",94539,CA,Alameda County,California,Coyote,774300,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1,0,0,1,1,-9999,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
288,33.625463,-101.875482,"2301 N University Ave, Lubbock, TX 79415, USA",79415,TX,Lubbock County,Gulf Coast,Yellow House Draw,751680,4,4,2,0,3,0,0,2,0,1,0,0,0,4,0,0,3,4,1,0,3,3,0,1,1,4,0,1,3,4,1,1,3,4,0,1,4,3,0,1,1,3,0,1,0,4,0,1,2,4,0,1,2,0,0,0,0,-9999,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
289,33.44825,-112.0758,"110 W Washington St, Phoenix, AZ 85003, USA",85003,AZ,Maricopa County,"North America, Colorado",Lower Salt,772221,4,3,3,1,1,0,0,1,0,1,0,0,0,4,0,0,3,4,1,0,3,3,0,0,1,4,0,0,2,3,1,0,3,4,0,1,3,3,0,0,1,2,0,0,0,4,0,1,2,4,0,1,1,0,0,0,0,-9999,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
290,33.44825,-112.0758,"110 W Washington St, Phoenix, AZ 85003, USA",85003,AZ,Maricopa County,"North America, Colorado",Lower Salt,772221,4,3,3,1,1,0,0,1,0,1,0,0,0,4,0,0,3,4,1,0,3,3,0,0,1,4,0,0,2,3,1,0,3,4,0,1,3,3,0,0,1,2,0,0,0,4,0,1,2,4,0,1,1,0,0,0,0,-9999,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
291,37.37656399,-121.912976,"1925 Zanker Rd, San Jose, CA 95112, USA",95112,CA,Santa Clara County,California,Coyote,774300,1,0,2,2,-9999,3,1,1,0,4,0,0,0,3,1,0,1,3,3,0,2,3,0,0,1,3,1,0,1,3,3,0,2,3,2,1,1,3,1,0,1,3,0,0,0,3,1,1,1,3,1,1,1,0,0,0,0,-9999,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
292,33.4183861,-111.931205,"545 E Orange St., Tempe, AZ 85281, USA",85281,AZ,Maricopa County,"North America, Colorado",Lower Salt,772221,4,3,3,1,1,0,0,1,0,1,0,0,0,4,0,0,3,4,1,0,3,3,0,0,1,4,0,0,2,3,1,0,3,4,0,1,3,3,0,0,1,2,0,0,0,4,0,1,2,4,0,1,1,0,0,0,0,-9999,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
293,40.43886,-79.958295,"242 McKee Pl, Pittsburgh, PA 15213, USA",15213,PA,Allegheny County,Mississippi - Missouri,Lower Monongahela,742698,2,1,1,0,-9999,0,0,1,0,2,0,0,0,2,1,1,1,2,2,1,1,1,0,1,0,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,0,0,0,1,0,2,1,1,1,2,0,1,0,0,0,0,0,-9999,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
294,40.43851,-79.99734,"414 Grant St #401, Pittsburgh, PA 15219, USA",15219,PA,Allegheny County,Mississippi - Missouri,Lower Monongahela,742698,2,1,1,0,-9999,0,0,1,0,2,0,0,0,2,1,1,1,2,2,1,1,1,0,1,0,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,0,0,0,1,0,2,1,1,1,2,0,1,0,0,0,0,0,-9999,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
295,30.407715,-91.18497858,"5 S Quad Dr, Baton Rouge, LA 70802, USA",70802,LA,East Baton Rouge Parish,Mississippi - Missouri,Lower Mississippi / Baton Rouge / Bayou Sara / Thompson,742100,0,0,1,0,1,3,4,1,0,1,0,0,0,1,0,0,0,2,0,0,1,3,0,0,1,2,0,0,1,3,0,0,1,1,0,1,0,3,0,0,1,4,0,0,1,2,0,1,1,2,0,1,1,0,0,0,0,-9999,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
